row ID,Score,Phenotype,Potency,Aromatic Atoms Count,Bond Polarizabilities,VABC Volume Descriptor,Hydrogen Bond Acceptors,Hydrogen Bond Donors,Rotatable Bonds Count,Topological Polar Surface Area,Molecular Weight,XLogP,Formal Charge,SP3 Character,Eccentric Connectivity Index,Amine
1964,0,Inactive,,15,10.363656,178.2664862,2,1,0,45.75,220.0636629,3.821,0,0,221,0
1965,0,Inactive,,6,25.390933,249.312849,5,2,9,73.1,245.1640456,2.191,0,0.162162162,255,0
1966,0,Inactive,,12,13.436863,201.1841945,2,1,2,69.54,211.0745619,1.542,0,0.04,207,0
1967,0,Inactive,,12,13.132863,229.3749401,2,1,5,72.24,276.0301698,3.507,0,0,308,0
1968,0,Inactive,,9,25.491726,292.1368349,5,2,6,113.68,330.1038134,1.728,0,0.170731707,466,0
1969,10,Inhibitor,35.4813,6,34.982624,323.5947852,1,2,15,40.46,292.2402303,5.225,0,0.245283019,271,0
1970,10,Inhibitor,35.4813,6,33.75421,320.9583265,1,1,14,37.3,290.2245802,5.332,0,0.235294118,271,0
1971,0,Inactive,,0,42.917038,402.7000277,5,1,11,72.83,390.2406242,4.07,0,0.274193548,588,0
1972,0,Inactive,,12,19.065691,270.8458957,3,2,5,95.71,311.0906059,2.725,0,0.027777778,457,0
1974,0,Inactive,,6,21.780898,271.4475288,4,2,8,125.2,310.0333509,1.286,0,0.117647059,292,0
1975,10,Inhibitor,22.3872,9,33.070968,287.164496,5,1,12,69.04,304.189926,3.951,0,0.195652174,342,0
1976,10,Inhibitor,14.1254,12,28.82414,350.0273656,4,1,13,41.05,432.0442074,6.928,0,0.173913043,515,0
1977,0,Inactive,,18,34.441796,481.3580132,2,5,15,144.52,516.1784179,5.804,0,0.090909091,934,0
1978,88,Inhibitor,2.5119,15,18.514484,298.6858541,3,1,5,51.1,370.027583,4.659,0,0.027027027,460,0
1979,0,Inactive,,12,15.84407,292.2107315,4,3,7,121.57,359.0308981,3.256,0,0,461,0
1980,0,Inactive,,12,14.65807,217.2242946,2,0,5,24.72,244.0812048,5.058,0,0,338,0
1981,0,Inactive,,15,14.71007,247.1312917,3,1,6,55.12,320.0119329,4.44,0,0.032258065,360,0
1982,0,Inactive,,24,39.495003,465.6509283,6,2,14,91.76,495.2158064,4.25,0,0.075757576,1288,0
1983,42,Inhibitor,8.9125,15,26.690554,275.8886259,1,1,1,19.03,290.1782987,3.926,0,0.136363636,359,0
1984,0,Inactive,,6,57.123522,515.8615678,5,2,15,94.94,502.3229143,7.904,0,0.259259259,1027,0
1985,0,Inactive,,15,22.274105,250.8712003,2,0,5,50.32,277.1215121,3.411,0,0.083333333,410,0
1986,0,Inactive,,9,22.615726,221.7887797,2,0,7,34.37,230.1419132,2.648,0,0.171428571,189,0
1987,0,Inactive,,18,15.041656,198.2718499,4,1,3,82.24,285.0417376,2.534,0,0,318,0
1988,10,Inhibitor,35.4813,6,23.534105,241.4152856,3,0,6,66.31,249.0823497,3.198,0,0.125,253,0
1989,0,Inactive,,6,20.35307,251.0304686,4,1,9,92.55,317.0623405,2.272,0,0.125,322,0
1990,0,Inactive,,22,24.531726,330.0649664,4,2,7,71.45,370.1317424,5.095,0,0.02173913,732,0
1991,0,Inactive,,18,14.303277,219.1089836,0,3,3,81.24,277.0851266,4.579,0,0,334,0
1992,0,Inactive,,24,28.535347,360.3763097,4,0,5,46.09,391.1684623,3.801,0,0.058823529,567,0
1993,0,Inactive,,15,67.720315,625.666746,12,4,11,180.96,707.2988844,2.111,0,0.2,1361,0
1994,0,Inactive,,6,23.532105,231.6952856,2,0,6,54.84,249.0823497,2.959,0,0.125,234,0
1995,0,Inactive,,9,29.811726,254.9667689,2,0,8,78.89,278.1378904,2.008,0,0.184210526,336,0
1996,0,Inactive,,6,32.112968,303.2460121,4,0,1,40.62,312.183778,2.528,0,0.234042553,438,0
1997,0,Inactive,,0,31.984968,267.989784,6,2,13,90.65,260.1736072,2.105,0,0.238095238,261,0
1998,90,Inhibitor,0.3981,18,46.801487,484.7512172,3,2,14,43.7,471.3137296,7.105,0,0.184210526,1092,0
1999,0,Inactive,,0,42.917038,421.3693062,6,2,9,93.06,430.2355388,1.914,0,0.292307692,696,0
2000,0,Inactive,,9,26.491347,267.903968,3,2,7,62.32,287.1521435,2.771,0,0.19047619,310,0
2001,0,Inactive,,12,24.050554,292.7134192,0,4,11,80.92,302.1518092,5.488,0,0.136363636,456,0
2003,0,Inactive,,6,28.407347,264.1444421,2,1,5,47.56,275.1521435,1.889,0,0.219512195,340,0
2004,0,Inactive,,6,20.635726,217.1824187,2,1,8,37.3,206.1306798,3.641,0,0.181818182,203,0
2005,84,Inhibitor,3.9811,12,14.076484,235.5525479,1,3,6,77.76,256.0735589,3.059,0,0,364,0
2006,0,Inactive,,6,8.404035,103.0145957,4,1,1,68.87,123.0432618,-1.506,0,0,69,0
2007,0,Inactive,,9,20.10807,162.3330777,1,0,3,61.82,194.0803756,1.552,0,0.125,137,0
2008,0,Inactive,,6,19.725691,190.9589876,4,2,4,90.37,211.0956913,0.217,0,0.178571429,212,0
2009,0,Inactive,,5,18.632484,191.3402165,8,4,6,143.72,244.0807695,-2.433,0,0.172413793,243,0
2010,0,Inactive,,9,21.685312,213.2830217,2,2,6,54.12,232.1211778,1.601,0,0.121212121,269,0
2011,0,Inactive,,0,8.475242,90.0479332,2,0,3,34.14,86.03677943,-0.164,0,0.166666667,24,0
2012,0,Inactive,,6,19.787277,216.8262997,3,3,5,104.55,305.9851336,-0.022,0,0.178571429,242,0
2013,0,Inactive,,14,19.108449,189.0625322,4,1,5,140.72,277.0381935,0.665,0,0.038461538,273,0
2014,0,Inactive,,6,19.952484,202.2402165,7,4,6,143.72,244.0807695,-1.815,0,0.172413793,240,0
2015,0,Inactive,,6,6.559242,98.74698505,0,2,2,40.46,110.0367794,1.21,0,0,58,0
2016,0,Inactive,,6,12.577656,162.9424749,3,1,5,63.6,180.0422587,1.422,0,0.047619048,123,0
2017,0,Inactive,,6,21.251242,203.8499022,7,2,3,135.45,294.9488254,0.161,0,0,194,0
2018,0,Inactive,,0,6.288828,107.0105264,2,0,0,34.14,108.0211294,-0.228,0,0,58,0
2020,0,Inactive,,9,7.970828,101.6548972,2,2,0,74.43,136.0385107,0.629,0,0,79,0
2021,0,Inactive,,14,11.385656,149.8772076,2,0,0,25.78,180.0687483,2.228,0,0,170,0
2022,0,Inactive,,6,31.57614,294.8644685,6,2,5,100.72,324.1143781,2.96,0,0.166666667,452,0
2023,88,Inhibitor,0.7943,15,61.69628,549.8626316,6,1,16,117.78,608.2733809,3.631,0,0.202380952,1423,0
2024,0,Inactive,,6,6.559242,98.74698505,0,2,2,40.46,110.0367794,1.371,0,0,54,0
2025,0,Inactive,,6,7.718621,103.1160951,0,2,1,65.72,130.0178556,-0.018,0,0,67,0
2026,0,Inactive,,6,7.950449,115.6130445,2,1,1,43.09,121.0527638,0.909,0,0,69,0
2027,44,Inhibitor,5.6234,12,12.61207,249.2128449,0,0,7,0,317.953661,5.995,0,0.071428571,258,0
2028,0,Inactive,,6,18.508277,228.9404144,2,1,10,72.24,276.0721769,2.639,0,0.133333333,263,0
2029,0,Inactive,,6,19.677726,193.7326661,0,1,7,20.23,178.1357652,4.004,0,0.193548387,119,0
2030,0,Inactive,,12,12.84807,231.9863159,2,3,4,94.83,270.0528234,2.327,0,0.033333333,276,0
2031,0,Inactive,,6,26.236968,269.2294245,1,2,3,40.46,272.17763,4.232,0,0.272727273,336,0
2032,0,Inactive,,0,30.232105,207.0952551,4,1,7,51.38,260.0248197,0.835,0,0.24137931,149,0
2033,45,Inhibitor,3.1623,12,35.030589,406.7363659,5,3,6,94.39,445.2001563,2.582,0,0.166666667,834,0
2035,0,Inactive,,18,45.573073,499.6952119,5,3,15,81,501.2879087,5.639,0,0.171052632,1213,0
2037,0,Inactive,,10,19.753277,224.5640242,2,1,4,77.76,261.0637225,3.478,0,0.1,256,0
2038,0,Inactive,,12,11.385656,141.1781558,2,0,1,25.78,156.0687483,1.636,0,0,140,0
2042,0,Inactive,,0,5.764035,60.29895616,2,1,1,43.09,59.03711378,-0.808,0,0.111111111,9,0
2045,0,Inactive,,0,14.233277,179.5263456,4,4,8,145.1,218.0305638,-2.742,0,0.083333333,31,0
2046,10,Inhibitor,14.1254,6,31.872968,305.8957364,5,2,10,61.44,313.1557047,1.892,0,0.155555556,393,0
2047,0,Inactive,,0,43.116245,393.8557459,6,4,16,118.97,385.2576712,1.33,0,0.258064516,535,0
2048,0,Inactive,,12,13.643277,197.0133441,3,2,4,49.33,213.0789786,3.278,0,0,217,0
2049,10,Inhibitor,19.9526,15,30.409726,336.6016384,8,4,11,207.98,434.1008533,0.751,0,0.125,787,0
2051,0,Inactive,,18,40.628968,355.2161346,4,4,7,197.4,420.1981992,2.012,0,0.111111111,122,0
2052,0,Inactive,,6,21.343691,233.7658019,4,2,5,96.68,267.0967539,-0.12,0,0.1875,297,0
2053,0,Inactive,,6,28.380933,336.5772578,7,2,11,104.14,391.0589427,2.685,0,0.159090909,375,0
2054,10,Inhibitor,17.7828,6,19.969691,235.2317259,8,3,8,136.51,293.0558634,1.065,0,0.064516129,227,0
2056,42,Inhibitor,11.2202,6,22.997691,273.1196595,6,2,5,115.5,371.97794,2.579,0,0.117647059,231,0
2057,42,Inhibitor,11.2202,6,52.563866,433.9812471,3,0,21,57.23,431.243851,5.216,0,0.223880597,794,0
2060,0,Inactive,,0,25.191726,196.6326171,2,0,9,26.3,195.1026065,0.875,0,0.233333333,94,0
2062,0,Inactive,,6,33.937382,326.576489,3,1,8,46.53,383.1096058,2.487,0,0.224489796,414,0
2064,0,Inactive,,16,30.01814,370.3349599,13,6,13,219.33,440.1556657,-3.231,0,0.076923077,986,0
2065,22,Inhibitor,3.1623,10,17.478105,207.1136361,2,1,1,38.91,234.0923762,2.738,0,0.129032258,189,0
2066,0,Inactive,,9,19.519277,182.1200646,5,3,6,119.05,225.0861892,-0.749,0,0.111111111,239,0
2067,42,Inhibitor,14.1254,12,68.657936,625.1072431,12,4,16,182.52,676.3029667,1.892,0,0.210526316,393,0
2068,0,Inactive,,9,17.582898,195.9870371,2,3,5,65.12,218.1055277,1.28,0,0.1,239,0
2069,10,Inhibitor,35.4813,6,25.015726,263.3521533,8,3,11,136.51,299.1261359,1.859,0,0.131578947,298,0
2070,0,Inactive,,0,40.673796,313.4929729,7,2,13,80.62,341.1605153,-0.329,0,0.28,350,0
2071,46,Inhibitor,1.9953,6,25.015726,263.3521533,8,3,11,136.51,299.1261359,1.631,0,0.131578947,322,0
2072,0,Inactive,,0,21.448898,185.7122509,3,0,4,29.54,235.0207908,1.022,0,0.192307692,101,0
2073,0,Inactive,,0,17.820898,196.6324405,12,8,8,263.82,246.0858719,-4.502,0,0,19,0
2074,0,Inactive,,0,19.407312,194.1083097,4,2,10,74.6,188.104859,1.713,0,0.24137931,188,0
2075,0,Inactive,,6,34.831382,342.0238517,3,1,10,112.73,366.1790866,1.618,0,0.211538462,414,0
2077,0,Inactive,,12,19.136898,375.0368216,7,5,10,169.43,422.063782,3.806,0,0,525,0
2078,0,Inactive,,9,6.559242,99.26065508,3,1,1,56.73,134.0592462,-0.046,0,0,83,0
2079,0,Inactive,,12,67.478729,517.7637002,2,1,20,29.1,465.3426917,10.194,0,0.2125,1087,0
2080,0,Inactive,,0,23.369312,189.0554298,1,0,8,42.37,197.0641128,0.81,0,0.222222222,87,0
2081,10,Inhibitor,14.1254,11,34.259761,314.2758117,4,2,6,83.23,345.151098,3.689,0,0.14893617,441,0
2084,0,Inactive,,0,26.153726,235.2663999,10,6,11,211.78,270.1110241,-2.946,0,0.114285714,156,0
2085,44,Inhibitor,5.0119,10,10.661656,178.357661,4,2,1,72.19,212.0585775,1.441,0,0,174,0
2087,0,Inactive,,0,30.339382,306.2156358,3,1,3,54.37,302.1881947,2.954,0,0.3125,366,0
2088,0,Inactive,,6,11.545277,176.3513911,3,3,3,75.89,207.0330027,1.839,0,0,88,0
2090,0,Inactive,,0,40.838245,410.6168086,4,2,18,66.4,361.261694,7.521,0,0.196721311,878,0
2092,10,Inhibitor,14.1254,12,22.077726,267.8883504,1,2,3,43.7,303.1026065,3.369,0,0.128205128,278,0
2096,0,Inactive,,9,32.584484,227.29705,10,3,4,164.65,329.0525197,-2.486,0,0.147058824,384,0
2097,0,Inactive,,0,15.385277,144.3135354,2,1,2,63.68,166.033147,1.125,0,0.2,54,0
2098,0,Inactive,,9,24.118898,227.902088,9,4,6,148.41,294.1076529,-1.041,0,0.142857143,347,0
2099,0,Inactive,,15,33.143312,311.7783654,4,1,7,124.57,376.0841406,2.449,0,0.071428571,536,0
2103,0,Inactive,,6,15.829691,185.0814518,2,3,6,69.56,195.0895433,0.927,0,0.111111111,193,0
2105,42,Inhibitor,11.2202,0,45.651452,372.9014174,4,1,4,36.86,381.2546905,5.649,0,0.322580645,461,0
2107,0,Inactive,,0,6.092449,90.97055193,4,3,3,90.42,110.0359239,-0.857,0,0,19,0
2108,42,Inhibitor,8.9125,6,25.015726,268.2916792,8,3,6,136.51,311.1261359,1.895,0,0.153846154,363,0
2109,42,Inhibitor,11.2202,17,24.057726,268.4849587,2,1,5,31.92,299.1189253,4.113,0,0.051282051,318,0
2110,0,Inactive,,6,28.636968,287.6274998,1,1,5,23.47,293.1546421,3.62,0,0.204545455,289,0
2111,0,Inactive,,6,28.636968,287.6274998,1,1,5,23.47,293.1546421,3.62,0,0.204545455,289,0
2113,0,Inactive,,15,24.396519,289.8403292,3,1,7,68.53,323.115758,2.796,0,0.073170732,421,0
2114,0,Inactive,,6,12.956863,200.6397567,8,4,6,159.29,265.0245633,0.039,0,0,179,0
2115,10,Inhibitor,19.9526,12,28.636968,311.9158509,1,0,5,3.24,313.1597274,5.438,0,0.130434783,331,0
2116,0,Inactive,,12,47.779866,491.7709004,1,0,16,17.07,564.135088,6.587,0,0.142857143,915,0
2118,0,Inactive,,15,31.906554,320.4446043,9,5,10,151.57,386.1702532,0.097,0,0.14,741,0
2119,93,Inhibitor,0.0794,15,47.16621,461.7835988,2,0,16,42.68,681.0003675,8.426,0,0.161290323,792,0
2120,10,Inhibitor,0.0224,9,21.407691,202.2458019,8,4,6,139.54,267.0967539,-1.417,0,0.15625,288,0
2121,0,Activator,5.0119,6,19.407312,224.1830217,4,2,4,72.19,232.1211778,1.34,0,0.151515152,237,0
2122,10,Inhibitor,35.4813,15,25.347312,252.2391353,1,1,5,72.68,284.1273258,4.346,0,0.108108108,345,0
2123,10,Inhibitor,11.2202,12,31.659382,315.511296,3,1,6,38.49,322.2045135,3.464,0,0.18,430,0
2127,0,Inactive,,0,34.982624,305.3347852,2,2,4,40.46,292.2402303,4.907,0,0.358490566,349,0
2130,0,Inactive,,15,27.450484,262.5268702,4,2,5,135.43,336.0528405,2.224,0,0.057142857,428,0
2131,10,Inhibitor,35.4813,0,21.448898,215.0313027,3,0,4,29.54,259.0207908,1.29,0,0.178571429,159,0
2132,10,Inhibitor,22.3872,19,26.383726,301.0790795,0,0,6,52.58,334.1205091,5.403,0,0.093023256,615,0
2137,0,Inactive,,6,20.670484,211.160282,5,3,3,100.59,261.0516335,0.967,0,0.172413793,229,0
2138,0,Inactive,,0,58.762764,676.56987,4,2,22,74.6,596.3865601,8.156,0,0.166666667,1932,0
2139,10,Inhibitor,25.1189,0,33.75421,302.6983265,2,1,3,37.3,290.2245802,4.3,0,0.352941176,349,0
2140,0,Inactive,,15,36.19614,331.7108087,4,2,9,135.43,392.1154407,3.656,0,0.127659574,565,0
2142,0,Inactive,,12,24.582519,267.2164351,5,2,3,57.26,304.1090888,1.917,0,0.078947368,407,0
2143,0,Inactive,,15,32.431347,328.8049058,10,5,9,160.44,399.1655022,0.315,0,0.12,752,0
2145,83,Inhibitor,5.6234,10,18.375691,244.8316981,2,0,2,26.3,316.0098918,4.379,0,0.09375,315,0
2148,0,Inactive,,12,13.494863,225.5242393,4,1,3,63.4,272.0352552,2.505,0,0,288,0
2150,0,Inactive,,14,12.435242,165.7592122,2,2,0,91.5,214.0490754,0.416,0,0,217,0
2151,0,Inactive,,0,34.039003,388.2586521,5,3,9,94.83,408.1703517,1.275,0,0.280701754,530,0
2152,0,Inactive,,0,29.110968,287.830826,4,2,3,66.76,280.1674592,2.006,0,0.25,314,0
2153,87,Inhibitor,1.122,16,41.383417,402.9688299,4,1,9,44.81,417.2416272,5.108,0,0.14516129,1025,0
2155,0,Inactive,,10,16.838484,198.177953,3,1,1,37.28,233.0719751,2.391,0,0.071428571,210,0
2156,0,Inactive,,6,19.018898,244.0383223,2,1,9,46.53,288.0319997,3.184,0,0.1875,292,0
2157,86,Inhibitor,2.8184,12,25.870933,311.0439735,1,0,6,28.54,351.061526,5.698,0,0.097560976,345,0
2158,0,Inactive,,9,67.917108,621.5917872,12,4,14,180.96,749.2093965,2.954,0,0.217391304,1223,0
2159,0,Inactive,,0,16.716484,144.7446632,2,1,6,37.3,153.0556563,-0.234,0,0.19047619,45,0
2160,0,Inactive,,12,35.04214,348.9563708,2,0,3,63.22,461.0473995,3.166,0,0.163265306,561,0
2161,0,Inactive,,0,17.944898,142.6634464,1,1,6,20.23,183.0258762,0.013,0,0.227272727,38,0
2162,0,Inactive,,15,17.901277,191.6577149,4,2,4,89.71,241.09636,2.016,0,0.034482759,296,0
2163,0,Inactive,,0,16.716484,135.9544365,1,0,5,17.07,137.0607417,0.18,0,0.2,38,0
2165,87,Inhibitor,1.5849,18,35.409796,404.8644526,3,1,8,26.71,442.1578689,5.814,0,0.120689655,712,0
2166,86,Inhibitor,1.9953,12,37.382624,385.109542,2,1,5,23.47,397.2172423,5.349,0,0.216666667,503,0
2167,0,Inactive,,0,13.914863,170.756334,3,1,7,61.77,213.0071819,0.886,0,0.19047619,129,0
2168,0,Inactive,,0,107.388665,853.3791918,4,2,44,58.56,709.7311959,22.108,0,0.296551724,1786,0
2169,0,Inactive,,0,7.280828,79.58257514,2,1,2,29.1,136.9476258,0.592,0,0.111111111,19,0
2171,87,Inhibitor,1,12,42.075003,375.2466832,5,1,7,75.22,403.1817294,3.444,0,0.175438596,413,0
2172,0,Inactive,,6,27.490933,324.4008037,4,2,10,39.66,406.005235,4.222,0,0.146341463,374,0
2173,0,Inactive,,0,23.202105,202.6928026,2,0,9,26.3,302.9469529,1.328,0,0.222222222,111,0
2176,0,Inactive,,6,13.535656,200.7268251,3,1,6,132.38,252.0494694,0.692,0,0.076923077,218,0
2177,10,Inhibitor,3.9811,12,31.649761,369.2296104,6,2,12,90.73,434.0841193,2.998,0,0.1,279,0
2178,0,Inactive,,6,9.598863,141.5871045,2,2,2,49.87,156.045426,2.144,0,0,69,0
2180,65,Inhibitor,1.122,6,46.687831,422.4560058,5,0,6,53.09,457.1898973,4.165,0,0.222222222,733,0
2181,65,Inhibitor,1.9953,9,28.606554,317.0607076,5,4,7,113.86,346.1528718,1.593,0,0.127659574,261,0
2184,45,Inhibitor,5.6234,12,20.836105,290.5458142,8,4,8,145.3,355.0715135,1.367,0,0.026315789,462,0
2185,0,Inactive,,0,34.822003,379.1151432,5,3,9,94.83,392.1999022,1.138,0,0.280701754,530,0
2187,43,Inhibitor,7.0795,12,27.517347,335.5564898,1,2,6,43.7,452.9939031,4.879,0,0.111111111,353,0
2189,0,Inactive,,12,17.220898,246.04946,1,5,6,110.38,290.0790382,1.461,0,0.085714286,353,0
2191,0,Inactive,,12,44.558245,403.523235,3,0,12,15.71,402.2437914,5.737,0,0.19047619,538,0
2192,42,Inhibitor,14.1254,6,45.898624,394.5957884,7,0,6,69.64,421.2244529,2.889,0,0.245901639,829,0
2194,64,Inhibitor,2.8184,9,33.103382,308.6818077,1,0,2,31.48,335.1474485,5.13,0,0.229166667,333,0
2197,42,Inhibitor,14.1254,12,31.649761,369.2296104,6,2,12,90.73,434.0841193,2.998,0,0.1,279,0
2199,42,Inhibitor,11.2202,12,29.879761,316.3180935,1,0,10,12.47,339.1156697,5.237,0,0.133333333,406,0
2200,0,Inactive,,15,24.951726,298.897629,2,1,9,51.46,343.0975211,4.344,0,0.095238095,461,0
2201,0,Inactive,,18,29.321726,312.5869075,0,0,5,40.8,383.0924357,6.129,0,0.088888889,531,0
2202,0,Inactive,,0,148.383977,1263.360625,23,5,40,278.8,1201.841368,8.407,0,0.25,3288,0
2203,0,Inactive,,0,21.252105,173.037408,3,1,7,52.32,182.0822054,-0.463,0,0.192307692,87,0
2206,42,Inhibitor,10,12,26.450554,314.2189181,1,0,1,3.24,323.1440774,5.197,0,0.111111111,353,0
2207,0,Inactive,,15,31.548554,368.3248008,3,0,12,37.61,437.0828454,6.749,0,0.14,537,0
2208,0,Inactive,,0,18.866484,174.3349183,4,0,2,52.6,196.0735589,-0.117,0,0.307692308,126,0
2209,45,Inhibitor,3.9811,12,28.94414,307.3812077,2,0,7,31.78,354.072425,5.435,0,0.119047619,332,0
2210,0,Inactive,,6,26.194519,258.6520153,3,0,10,38.77,293.0585488,2.627,0,0.142857143,311,0
2212,0,Inactive,,9,8.326828,127.2578803,0,1,1,46,168.993056,1.613,0,0,107,0
2213,0,Inactive,,9,26.305312,250.1375986,9,4,6,148.41,320.123303,-0.927,0,0.179487179,437,0
2215,42,Inhibitor,14.1254,12,31.099554,339.2064892,3,0,8,36.26,404.0899536,4.387,0,0.14893617,423,0
2217,90,Inhibitor,0.3162,12,39.02821,437.0739901,6,2,13,87.07,459.1812507,4.779,0,0.14516129,444,0
2218,42,Inhibitor,14.1254,12,30.779761,365.1570592,6,2,12,90.73,390.1346349,2.822,0,0.1,279,0
2220,10,Inhibitor,15.8489,12,30.779761,365.1570592,6,2,12,90.73,390.1346349,2.822,0,0.1,279,0
2224,0,Inactive,,6,14.83207,205.2415108,3,2,4,36.42,264.9940304,3.194,0,0.08,167,0
2225,0,Inactive,,12,20.365312,270.1445171,2,2,8,66.76,284.104859,3.447,0,0.054054054,478,0
2227,43,Inhibitor,11.2202,29,33.539761,537.356947,1,0,15,18.04,683.9630071,12.086,0,0.0625,1156,0
2228,0,Inactive,,9,30.340519,237.8170426,7,2,4,132.37,299.1052104,0.389,0,0.162162162,185,0
2231,0,Inactive,,6,26.271726,290.1776006,3,1,8,38.33,316.0745332,2.571,0,0.131578947,363,0
2236,85,Inhibitor,3.9811,15,29.077347,308.5679957,2,0,5,21.06,361.111253,4.732,0,0.133333333,441,0
2237,10,Inhibitor,3.1623,6,17.376484,166.1412999,3,0,2,33.2,176.094963,0.391,0,0.16,150,0
2238,10,Inhibitor,1,12,34.150968,342.933366,4,1,8,44.81,373.1557047,3.748,0,0.14,727,0
2240,10,Inhibitor,25.1189,12,24.589726,304.858103,4,1,9,55.4,331.0975211,3.446,0,0.097560976,483,0
2242,0,Inactive,,9,20.734484,217.4568697,8,4,7,139.54,301.0577815,-0.706,0,0.15625,305,0
2244,10,Inhibitor,35.4813,10,56.238624,435.4795573,11,7,18,203.3,515.1353159,-0.226,0,0.140625,458,0
2246,0,Inactive,,6,9.000035,159.0374926,4,3,4,107.46,183.0167723,0.776,0,0,123,0
2247,0,Inactive,,6,21.601312,236.9054282,1,0,8,3.24,310.984317,4.271,0,0.161290323,172,0
2248,0,Inactive,,6,19.001691,218.4102562,2,1,5,68.12,247.0844579,1.611,0,0.161290323,262,0
2249,10,Inhibitor,35.4813,0,36.913003,399.0674773,4,0,8,60.44,416.1754371,3.282,0,0.293103448,583,0
2250,43,Inhibitor,10,12,26.450554,309.2793922,1,0,5,3.24,311.1440774,5.726,0,0.090909091,331,0
2251,0,Inactive,,0,23.438519,190.3333927,3,1,8,52.32,196.0978555,-0.003,0,0.206896552,94,0
2252,10,Inhibitor,35.4813,16,13.196863,216.7340126,1,1,2,45.75,256.0403406,4.422,0,0,278,0
2253,10,Inhibitor,35.4813,6,21.608105,223.8877286,2,0,9,35.53,242.070972,3.321,0,0.161290323,236,0
2254,84,Inhibitor,5.0119,12,31.036968,323.4641529,2,0,7,6.48,350.1316541,5.164,0,0.14893617,348,0
2255,0,Inactive,,9,31.473347,276.3692663,8,4,7,125.55,335.1593542,0.305,0,0.222222222,484,0
2257,41,Inhibitor,12.5893,6,52.279073,511.6394166,11,4,22,170.9,525.2573964,1.754,0,0.210526316,552,0
2258,42,Inhibitor,11.2202,23,22.304519,304.2458281,1,0,5,17.82,344.1080262,6.14,0,0.023809524,345,0
2259,0,Inactive,,6,21.238898,232.3069674,6,4,6,130.83,279.0621982,-0.473,0,0.15625,240,0
2260,0,Inactive,,0,19.136898,195.4816037,5,2,6,83.83,214.0841235,-0.388,0,0.275862069,128,0
2262,0,Inactive,,15,43.64821,453.9963501,12,6,15,197.74,535.1946094,1.732,0,0.149253731,1216,0
2263,10,Inhibitor,22.3872,15,33.821726,358.296015,9,4,10,134.42,544.0122787,2.911,0,0.125,771,0
2264,0,Inactive,,12,40.321796,398.9220563,8,4,6,198.74,448.1892744,-1.124,0,0.101694915,148,0
2265,0,Inactive,,12,41.924589,408.5380525,5,0,11,84.38,450.138006,3.351,0,0.140350877,584,0
2267,0,Inactive,,10,9.433242,150.5860162,0,2,2,70.67,178.0266087,1.999,0,0,132,0
2268,0,Inactive,,9,33.659761,293.665251,8,4,7,125.55,349.1750042,0.874,0,0.229166667,539,0
2269,45,Inhibitor,3.9811,13,35.742347,371.8252556,7,2,10,98.38,450.1514898,4.331,0,0.113207547,449,0
2271,0,Inactive,,0,14.361277,159.138109,5,4,6,90.15,198.0295011,-1.244,0,0.260869565,108,0
2273,0,Inactive,,6,33.609382,299.2760356,1,0,3,12.47,351.1197766,4.462,0,0.255319149,300,0
2274,0,Inactive,,20,46.36828,499.5676694,2,2,15,59.8,526.2630026,10.71,0,0.157894737,1160,0
2275,42,Inhibitor,10,12,28.366554,303.410093,1,0,5,12.47,315.138992,4.506,0,0.113636364,331,0
2276,0,Inactive,,6,25.553726,241.4790064,4,0,3,40.62,246.1368278,1.254,0,0.166666667,313,0
2278,42,Inhibitor,8.9125,6,13.525277,204.4479788,5,3,6,102.78,247.0391507,0.821,0,0,176,0
2279,89,Inhibitor,0.5012,12,32.066175,343.49313,2,0,6,12.47,377.1313198,5.415,0,0.18,457,0
2280,88,Inhibitor,0.8913,15,31.789554,350.7524502,2,1,7,58.1,379.1696052,3.904,0,0.12,817,0
2281,10,Inhibitor,19.9526,9,28.891347,276.5820434,3,1,5,45.33,308.1291556,3.687,0,0.166666667,413,0
2282,0,Inactive,,12,37.741796,378.6686615,7,2,14,99.96,388.199822,1.799,0,0.142857143,296,0
2283,0,Inactive,,0,13.643277,117.126436,0,0,3,26.07,113.084064,0.388,0,0.263157895,41,0
2286,21,Inhibitor,14.1254,6,22.900519,229.4403215,2,1,4,33.62,252.1029408,2.735,0,0.176470588,238,0
2287,0,Inactive,,0,56.993522,538.8475224,12,8,14,206.6,586.2989269,-0.342,0,0.32183908,1202,0
2288,42,Inhibitor,11.2202,15,63.347487,591.0747768,12,4,9,180.96,679.2675843,1.456,0,0.191011236,1319,0
2291,0,Inactive,,0,26.149726,196.978351,2,0,6,18.46,287.0382268,0.966,0,0.266666667,102,0
2292,0,Inactive,,6,29.310175,271.435958,1,1,5,23.47,271.1936144,3.231,0,0.266666667,328,0
2296,10,Inhibitor,35.4813,12,15.925656,190.464474,0,0,0,0,313.9359259,4.392,0,0,144,0
2297,0,Inactive,,0,31.567796,300.0618678,2,1,3,37.3,288.2089301,3.035,0,0.326530612,349,0
2299,49,Inhibitor,0.3162,12,37.114175,450.0488794,4,0,7,68,489.1686399,3.7,0,0.116666667,1039,0
2300,0,Inactive,,0,26.513726,206.6971483,1,0,6,34.53,303.0153832,1.632,0,0.266666667,102,0
2303,0,Inactive,,6,21.758691,274.4861829,4,3,11,165.43,348.0605082,0.839,0,0.162162162,424,0
